Date,Transaction_ID,Product_Category,Revenue,Units_Sold
2023-04-01,TRX_148296,Toys,42.28,1
2023-04-01,TRX_211562,Home & Garden,11.12,1
2023-04-01,TRX_739927,Electronics,20.67,1
2023-04-01,TRX_254219,Home & Garden,32.53,1
2023-04-01,TRX_879419,Toys,31.97,2
2023-04-01,TRX_590665,Sports,13.18,1
2023-04-01,TRX_398954,Home & Garden,2.3,1
2023-04-01,TRX_190554,Clothing,14.31,1
2023-04-01,TRX_615102,Home & Garden,10.45,1
2023-04-01,TRX_498843,Sports,19.33,1
2023-04-01,TRX_429362,Toys,9.82,1
2023-04-01,TRX_434686,Clothing,95.26,3
2023-04-01,TRX_994827,Clothing,9.19,1
2023-04-01,TRX_686216,Clothing,0.64,1
2023-04-02,TRX_203145,Clothing,5.26,1
2023-04-02,TRX_640945,Electronics,61.81,4
2023-04-02,TRX_779462,Home & Garden,27.72,1
2023-04-02,TRX_427470,Home & Garden,6.99,1
2023-04-02,TRX_539538,Sports,9.24,1
2023-04-02,TRX_472541,Toys,17.98,1
2023-04-02,TRX_903946,Clothing,2.05,1
2023-04-02,TRX_106679,Sports,29.66,1
2023-04-02,TRX_536543,Electronics,11.97,1
2023-04-02,TRX_940736,Electronics,27.64,2
2023-04-02,TRX_395287,Sports,7.04,1
2023-04-02,TRX_463109,Toys,39.0,2
2023-04-02,TRX_184494,Toys,20.29,1
2023-04-02,TRX_886210,Home & Garden,11.37,1
2023-04-02,TRX_142244,Toys,10.59,1
2023-04-02,TRX_537765,Sports,3.35,1
2023-04-02,TRX_989166,Toys,2.5,1
2023-04-02,TRX_197079,Home & Garden,0.13,1
2023-04-02,TRX_807677,Electronics,12.93,1
2023-04-02,TRX_700161,Electronics,61.51,1
2023-04-02,TRX_162748,Home & Garden,1.03,1
2023-04-02,TRX_318003,Toys,103.19,2
2023-04-02,TRX_492568,Electronics,58.58,1
2023-04-02,TRX_433420,Sports,67.12,5
2023-04-02,TRX_163252,Sports,11.64,1
2023-04-02,TRX_719882,Home & Garden,12.37,1
2023-04-02,TRX_422063,Electronics,25.27,1
2023-04-02,TRX_857175,Toys,9.68,1
2023-04-02,TRX_155159,Electronics,0.8,1
2023-04-02,TRX_298207,Electronics,13.13,1
2023-04-02,TRX_848788,Electronics,19.91,1
2023-04-02,TRX_134852,Electronics,13.81,1
2023-04-02,TRX_125412,Clothing,8.65,1
2023-04-02,TRX_739299,Toys,55.86,1
2023-04-02,TRX_607508,Home & Garden,66.32,2
2023-04-02,TRX_888895,Electronics,4.18,1
2023-04-02,TRX_991989,Clothing,54.04,1
2023-04-02,TRX_278122,Electronics,1.38,1
2023-04-02,TRX_353442,Toys,58.52,1
2023-04-02,TRX_155781,Electronics,46.29,3
2023-04-02,TRX_783836,Sports,38.07,1
2023-04-02,TRX_578045,Home & Garden,13.79,1
2023-04-02,TRX_930993,Electronics,9.73,1
2023-04-02,TRX_653391,Clothing,4.95,1
2023-04-02,TRX_110973,Clothing,0.53,1
2023-04-02,TRX_978062,Home & Garden,19.56,1
2023-04-02,TRX_162581,Home & Garden,2.3,1
2023-04-02,TRX_480656,Electronics,39.56,1
2023-04-02,TRX_535007,Electronics,30.8,1
2023-04-02,TRX_178079,Clothing,20.9,1
2023-04-02,TRX_358989,Home & Garden,20.55,1
2023-04-02,TRX_369653,Home & Garden,30.49,1
2023-04-02,TRX_735450,Home & Garden,7.52,1
2023-04-02,TRX_730760,Home & Garden,5.61,1
2023-04-02,TRX_869843,Clothing,6.93,1
2023-04-02,TRX_451956,Home & Garden,41.29,1
2023-04-02,TRX_961613,Clothing,2.31,1
2023-04-03,TRX_473024,Sports,69.47,1
2023-04-03,TRX_747791,Electronics,6.59,1
2023-04-03,TRX_882945,Electronics,40.54,2
2023-04-03,TRX_506472,Clothing,14.6,1
2023-04-03,TRX_784467,Clothing,21.68,1
2023-04-03,TRX_561076,Clothing,44.65,1
2023-04-03,TRX_415008,Electronics,21.02,1
2023-04-03,TRX_782895,Toys,5.21,1
2023-04-03,TRX_744574,Clothing,98.35,9
2023-04-03,TRX_995679,Home & Garden,47.63,3
2023-04-03,TRX_281101,Sports,2.88,1
2023-04-03,TRX_508123,Clothing,4.86,1
2023-04-03,TRX_347879,Toys,11.25,1
2023-04-03,TRX_797892,Clothing,16.61,1
2023-04-03,TRX_712292,Electronics,4.59,1
2023-04-03,TRX_468770,Sports,15.43,1
2023-04-03,TRX_471903,Toys,15.34,1
2023-04-03,TRX_963135,Clothing,7.68,1
2023-04-03,TRX_192484,Home & Garden,4.14,1
2023-04-03,TRX_950754,Clothing,4.52,1
2023-04-03,TRX_476074,Electronics,46.07,1
2023-04-03,TRX_779939,Sports,41.1,3
2023-04-03,TRX_982408,Sports,0.52,1
2023-04-03,TRX_715413,Clothing,6.34,1
2023-04-03,TRX_150080,Home & Garden,0.74,1
2023-04-03,TRX_809891,Home & Garden,3.82,1
2023-04-03,TRX_950711,Toys,2.09,1
2023-04-03,TRX_368682,Sports,37.23,1
2023-04-03,TRX_897935,Home & Garden,11.41,1
2023-04-03,TRX_886470,Sports,31.26,1
2023-04-03,TRX_625024,Clothing,20.02,1
2023-04-03,TRX_876783,Sports,7.31,1
2023-04-03,TRX_736208,Home & Garden,17.81,1
2023-04-03,TRX_581804,Electronics,6.84,1
2023-04-03,TRX_593070,Electronics,10.9,1
2023-04-03,TRX_405000,Electronics,55.13,1
2023-04-03,TRX_576869,Clothing,43.79,1
2023-04-03,TRX_165339,Electronics,14.93,1
2023-04-03,TRX_401114,Clothing,4.75,1
2023-04-03,TRX_458517,Electronics,4.5,1
2023-04-03,TRX_434054,Home & Garden,27.24,1
2023-04-03,TRX_514714,Electronics,17.68,1
2023-04-03,TRX_231327,Clothing,19.8,1
2023-04-03,TRX_203325,Home & Garden,2.04,1
2023-04-03,TRX_300303,Clothing,12.36,1
2023-04-03,TRX_147156,Sports,12.0,1
2023-04-03,TRX_585713,Sports,8.12,1
2023-04-03,TRX_123523,Clothing,36.49,1
2023-04-03,TRX_409640,Electronics,3.73,1
2023-04-03,TRX_824339,Clothing,40.24,3
2023-04-03,TRX_545506,Sports,2.35,1
2023-04-03,TRX_518661,Clothing,4.39,1
2023-04-03,TRX_178028,Electronics,19.35,1
2023-04-03,TRX_612166,Clothing,22.34,1
2023-04-03,TRX_721380,Electronics,88.83,2
2023-04-04,TRX_986897,Clothing,27.29,1
2023-04-04,TRX_757194,Electronics,15.91,1
2023-04-04,TRX_505057,Clothing,58.24,4
2023-04-04,TRX_975899,Toys,54.29,3
2023-04-04,TRX_466440,Home & Garden,27.46,1
2023-04-04,TRX_563243,Electronics,15.23,1
2023-04-04,TRX_581195,Electronics,1.18,1
2023-04-04,TRX_789080,Home & Garden,23.19,1
2023-04-04,TRX_973417,Clothing,18.4,1
2023-04-04,TRX_474634,Sports,26.99,2
2023-04-04,TRX_767832,Toys,44.77,1
2023-04-04,TRX_747899,Home & Garden,74.87,2
2023-04-04,TRX_341283,Sports,1.55,1
2023-04-04,TRX_440696,Toys,0.12,1
2023-04-04,TRX_783848,Home & Garden,18.72,1
2023-04-04,TRX_795691,Electronics,31.11,1
2023-04-04,TRX_370774,Toys,12.2,1
2023-04-04,TRX_560223,Electronics,0.89,1
2023-04-04,TRX_491941,Toys,23.21,1
2023-04-04,TRX_477643,Sports,2.98,1
2023-04-04,TRX_697459,Electronics,9.52,1
2023-04-04,TRX_749879,Electronics,6.7,1
2023-04-04,TRX_187540,Toys,9.84,1
2023-04-04,TRX_363802,Electronics,2.44,1
2023-04-04,TRX_320987,Home & Garden,16.15,1
2023-04-04,TRX_411214,Toys,7.59,1
2023-04-04,TRX_206489,Electronics,7.0,1
2023-04-04,TRX_401853,Toys,2.82,1
2023-04-04,TRX_107602,Electronics,14.0,1
2023-04-04,TRX_324589,Electronics,15.59,1
2023-04-04,TRX_445106,Electronics,1.21,1
2023-04-04,TRX_881754,Home & Garden,25.06,1
2023-04-04,TRX_532677,Electronics,31.5,1
2023-04-04,TRX_858278,Clothing,65.48,4
2023-04-04,TRX_281686,Sports,6.12,1
2023-04-04,TRX_236039,Sports,13.5,1
2023-04-04,TRX_703253,Electronics,1.87,1
2023-04-04,TRX_221012,Clothing,7.87,1
2023-04-04,TRX_650943,Electronics,28.28,1
2023-04-04,TRX_275154,Electronics,18.47,1
2023-04-04,TRX_724406,Home & Garden,10.46,1
2023-04-04,TRX_144992,Electronics,26.43,1
2023-04-04,TRX_165585,Electronics,25.65,1
2023-04-04,TRX_333304,Home & Garden,34.57,1
2023-04-04,TRX_642482,Sports,3.24,1
2023-04-04,TRX_951224,Electronics,3.76,1
2023-04-04,TRX_503753,Electronics,53.86,4
2023-04-04,TRX_155667,Electronics,10.22,1
2023-04-04,TRX_298129,Sports,15.12,1
2023-04-04,TRX_994164,Home & Garden,34.21,1
2023-04-04,TRX_615784,Clothing,11.33,1
2023-04-04,TRX_552536,Clothing,2.34,1
2023-04-04,TRX_282684,Electronics,7.02,1
2023-04-05,TRX_887269,Home & Garden,38.55,2
2023-04-05,TRX_237005,Clothing,8.73,1
2023-04-05,TRX_776825,Electronics,11.76,1
2023-04-05,TRX_370257,Sports,18.0,1
2023-04-05,TRX_163787,Home & Garden,8.05,1
2023-04-05,TRX_143035,Clothing,5.04,1
2023-04-05,TRX_992447,Clothing,22.55,2
2023-04-05,TRX_791244,Home & Garden,58.85,1
2023-04-05,TRX_338020,Clothing,4.42,1
2023-04-05,TRX_235448,Toys,8.83,1
2023-04-05,TRX_398575,Clothing,1.15,1
2023-04-05,TRX_778491,Clothing,23.62,1
2023-04-05,TRX_525791,Electronics,34.09,2
2023-04-05,TRX_340793,Clothing,7.94,1
2023-04-05,TRX_898192,Home & Garden,2.95,1
2023-04-05,TRX_218669,Clothing,22.33,1
2023-04-05,TRX_759172,Clothing,13.6,1
2023-04-05,TRX_455912,Electronics,15.74,1
2023-04-05,TRX_914838,Toys,9.47,1
2023-04-05,TRX_135954,Electronics,61.63,1
2023-04-05,TRX_540847,Home & Garden,12.01,1
2023-04-05,TRX_730555,Toys,14.43,1
2023-04-05,TRX_641935,Clothing,5.59,1
2023-04-05,TRX_761000,Toys,7.66,1
2023-04-05,TRX_172797,Home & Garden,44.09,1
2023-04-05,TRX_755894,Clothing,1.77,1
2023-04-05,TRX_707734,Toys,5.66,1
2023-04-05,TRX_559170,Clothing,13.65,1
2023-04-05,TRX_762362,Sports,3.65,1
2023-04-05,TRX_597736,Toys,41.15,1
2023-04-05,TRX_604016,Sports,25.55,1
2023-04-05,TRX_782785,Clothing,31.76,1
2023-04-05,TRX_886613,Clothing,25.54,1
2023-04-05,TRX_127430,Clothing,23.26,1
2023-04-05,TRX_660919,Electronics,11.78,1
2023-04-05,TRX_382712,Clothing,11.82,1
2023-04-05,TRX_276562,Home & Garden,20.27,1
2023-04-05,TRX_618818,Electronics,4.19,1
2023-04-05,TRX_582715,Electronics,3.66,1
2023-04-05,TRX_751777,Sports,0.45,1
2023-04-05,TRX_813117,Electronics,7.0,1
2023-04-05,TRX_533116,Sports,1.3,1
2023-04-05,TRX_837405,Home & Garden,56.49,1
2023-04-05,TRX_122199,Electronics,2.99,1
2023-04-05,TRX_446490,Electronics,7.32,1
2023-04-05,TRX_887691,Home & Garden,5.68,1
2023-04-05,TRX_955025,Electronics,16.29,1
2023-04-05,TRX_854584,Clothing,3.31,1
2023-04-05,TRX_430710,Electronics,34.68,1
2023-04-05,TRX_902730,Clothing,2.92,1
2023-04-05,TRX_267773,Home & Garden,50.82,1
2023-04-05,TRX_173950,Electronics,34.43,1
2023-04-05,TRX_240361,Electronics,22.49,1
2023-04-05,TRX_702270,Electronics,11.4,1
2023-04-05,TRX_831148,Toys,5.21,1
2023-04-05,TRX_811113,Electronics,4.12,1
2023-04-05,TRX_468616,Sports,19.19,1
2023-04-05,TRX_938529,Electronics,33.12,3
2023-04-06,TRX_916997,Home & Garden,12.24,1
2023-04-06,TRX_549990,Toys,46.63,3
2023-04-06,TRX_254658,Electronics,7.24,1
2023-04-06,TRX_369591,Electronics,12.82,1
2023-04-06,TRX_290829,Electronics,15.65,1
2023-04-06,TRX_182335,Clothing,9.58,1
2023-04-06,TRX_456119,Clothing,7.78,1
2023-04-06,TRX_286576,Electronics,28.08,1
2023-04-06,TRX_643574,Sports,26.44,1
2023-04-06,TRX_461438,Clothing,33.2,1
2023-04-06,TRX_977166,Electronics,16.22,1
2023-04-06,TRX_912722,Clothing,53.46,5
2023-04-06,TRX_995139,Toys,12.75,1
2023-04-06,TRX_118179,Sports,2.47,1
2023-04-06,TRX_667213,Home & Garden,42.95,1
2023-04-06,TRX_477455,Clothing,2.44,1
2023-04-06,TRX_161467,Sports,79.33,3
2023-04-06,TRX_791646,Electronics,19.89,1
2023-04-06,TRX_835204,Sports,22.26,1
2023-04-06,TRX_788609,Clothing,12.04,1
2023-04-06,TRX_695555,Home & Garden,63.51,2
2023-04-06,TRX_695322,Home & Garden,4.64,1
2023-04-06,TRX_731727,Clothing,14.09,1
2023-04-06,TRX_447870,Clothing,7.82,1
2023-04-06,TRX_831828,Electronics,13.21,1
2023-04-06,TRX_647735,Clothing,8.69,1
2023-04-06,TRX_124972,Home & Garden,11.28,1
2023-04-06,TRX_202467,Toys,1.36,1
2023-04-06,TRX_273240,Sports,16.08,1
2023-04-06,TRX_418797,Toys,10.88,1
2023-04-06,TRX_682658,Sports,42.53,2
2023-04-06,TRX_467991,Clothing,18.65,1
2023-04-06,TRX_997023,Clothing,23.37,1
2023-04-06,TRX_533316,Home & Garden,40.89,1
2023-04-06,TRX_900282,Sports,39.92,1
2023-04-06,TRX_245535,Clothing,29.13,1
2023-04-06,TRX_205057,Clothing,53.28,1
2023-04-06,TRX_862598,Home & Garden,10.53,1
2023-04-06,TRX_132920,Electronics,32.83,1
2023-04-06,TRX_120050,Sports,5.21,1
2023-04-06,TRX_710971,Sports,25.65,1
2023-04-06,TRX_888228,Sports,93.48,5
2023-04-06,TRX_690406,Home & Garden,11.23,1
2023-04-06,TRX_893296,Home & Garden,3.49,1
2023-04-06,TRX_139171,Home & Garden,14.41,1
2023-04-06,TRX_525227,Electronics,14.79,1
2023-04-06,TRX_953832,Home & Garden,24.85,1
2023-04-07,TRX_940628,Sports,43.88,2
2023-04-07,TRX_787885,Toys,3.86,1
2023-04-07,TRX_768043,Sports,65.46,1
2023-04-07,TRX_377203,Sports,10.39,1
2023-04-07,TRX_812797,Sports,1.8,1
2023-04-07,TRX_381371,Home & Garden,0.72,1
2023-04-07,TRX_447378,Sports,32.01,1
2023-04-07,TRX_275179,Clothing,13.11,1
2023-04-07,TRX_206987,Electronics,3.91,1
2023-04-07,TRX_484644,Home & Garden,5.53,1
2023-04-07,TRX_177605,Electronics,1.86,1
2023-04-07,TRX_948702,Sports,5.37,1
2023-04-07,TRX_222685,Clothing,1.51,1
2023-04-07,TRX_655145,Home & Garden,9.67,1
2023-04-07,TRX_649936,Home & Garden,11.61,1
2023-04-07,TRX_777487,Sports,14.78,1
2023-04-07,TRX_668505,Sports,15.11,1
2023-04-07,TRX_653857,Electronics,6.45,1
2023-04-07,TRX_368787,Home & Garden,36.88,2
2023-04-07,TRX_633421,Electronics,6.88,1
2023-04-07,TRX_250314,Electronics,15.69,1
2023-04-07,TRX_491270,Clothing,6.78,1
2023-04-07,TRX_866725,Home & Garden,31.63,1
2023-04-07,TRX_850089,Sports,110.22,4
2023-04-07,TRX_429429,Electronics,3.37,1
2023-04-07,TRX_978078,Electronics,55.78,2
2023-04-07,TRX_983034,Sports,1.33,1
2023-04-07,TRX_609512,Clothing,29.42,1
2023-04-07,TRX_155503,Sports,51.59,4
2023-04-07,TRX_557205,Toys,18.95,1
2023-04-07,TRX_624631,Electronics,7.13,1
2023-04-07,TRX_983932,Clothing,3.89,1
2023-04-07,TRX_546531,Electronics,30.8,1
2023-04-07,TRX_418136,Sports,1.85,1
2023-04-07,TRX_270783,Electronics,11.72,1
2023-04-07,TRX_688605,Electronics,28.75,1
2023-04-07,TRX_364032,Electronics,31.48,1
2023-04-07,TRX_672031,Sports,7.74,1
2023-04-07,TRX_417083,Sports,13.43,1
2023-04-07,TRX_564297,Toys,2.88,1
2023-04-07,TRX_224931,Electronics,15.38,1
2023-04-07,TRX_304478,Electronics,11.43,1
2023-04-07,TRX_624087,Electronics,42.89,2
2023-04-07,TRX_787694,Electronics,11.27,1
2023-04-07,TRX_832629,Home & Garden,18.15,1
2023-04-07,TRX_395481,Sports,8.26,1
2023-04-07,TRX_389739,Clothing,5.96,1
2023-04-07,TRX_989826,Electronics,2.46,1
2023-04-07,TRX_108621,Electronics,12.6,1
2023-04-07,TRX_640054,Home & Garden,13.51,1
2023-04-07,TRX_357835,Electronics,9.04,1
2023-04-07,TRX_634518,Sports,14.71,1
2023-04-07,TRX_598283,Home & Garden,15.93,1
2023-04-07,TRX_822813,Electronics,2.33,1
2023-04-07,TRX_564583,Sports,5.52,1
2023-04-07,TRX_565726,Clothing,35.42,1
2023-04-07,TRX_444252,Electronics,11.88,1
2023-04-07,TRX_844688,Electronics,7.67,1
2023-04-07,TRX_801284,Clothing,1.33,1
2023-04-07,TRX_820328,Toys,12.79,1
2023-04-07,TRX_999114,Electronics,18.45,1
2023-04-07,TRX_176340,Electronics,15.01,1
2023-04-07,TRX_219680,Home & Garden,27.78,1
2023-04-07,TRX_618956,Clothing,5.91,1
2023-04-07,TRX_644303,Toys,0.95,1
2023-04-07,TRX_371612,Clothing,15.59,1
2023-04-07,TRX_222746,Electronics,4.73,1
2023-04-07,TRX_262440,Sports,3.63,1
2023-04-08,TRX_793302,Toys,8.48,1
2023-04-08,TRX_614057,Toys,2.28,1
2023-04-08,TRX_338125,Home & Garden,65.93,3
2023-04-08,TRX_800865,Electronics,3.91,1
2023-04-08,TRX_369175,Clothing,20.0,1
2023-04-08,TRX_333181,Electronics,3.78,1
2023-04-08,TRX_881707,Clothing,10.09,1
2023-04-08,TRX_243018,Electronics,26.07,1
2023-04-08,TRX_260447,Sports,6.49,1
2023-04-08,TRX_401222,Clothing,10.66,1
2023-04-08,TRX_743796,Sports,8.97,1
2023-04-08,TRX_181841,Clothing,87.13,1
2023-04-08,TRX_468133,Home & Garden,20.14,1
2023-04-08,TRX_709126,Clothing,25.16,1
2023-04-08,TRX_414811,Sports,11.77,1
2023-04-08,TRX_530156,Electronics,2.8,1
2023-04-08,TRX_249404,Electronics,4.62,1
2023-04-08,TRX_202407,Electronics,10.62,1
2023-04-08,TRX_499777,Toys,21.12,1
2023-04-08,TRX_899876,Electronics,0.78,1
2023-04-08,TRX_208902,Clothing,5.04,1
2023-04-08,TRX_797195,Clothing,34.26,1
2023-04-08,TRX_979535,Clothing,23.67,1
2023-04-08,TRX_978647,Home & Garden,14.95,1
2023-04-08,TRX_396406,Clothing,9.17,1
2023-04-08,TRX_761645,Home & Garden,6.07,1
2023-04-08,TRX_666405,Clothing,53.17,3
2023-04-08,TRX_336318,Electronics,0.57,1
2023-04-08,TRX_244805,Home & Garden,5.28,1
2023-04-08,TRX_120126,Sports,5.73,1
2023-04-08,TRX_883007,Electronics,8.29,1
2023-04-08,TRX_568992,Sports,27.6,1
2023-04-08,TRX_732286,Electronics,75.55,1
2023-04-08,TRX_491939,Home & Garden,24.57,1
2023-04-08,TRX_792191,Sports,59.83,4
2023-04-08,TRX_115443,Home & Garden,26.23,1
2023-04-08,TRX_230161,Home & Garden,21.4,1
2023-04-08,TRX_873361,Sports,14.26,1
2023-04-08,TRX_718797,Electronics,28.25,1
2023-04-08,TRX_179573,Home & Garden,18.73,1
2023-04-08,TRX_315237,Sports,12.3,1
2023-04-08,TRX_966860,Clothing,34.98,2
2023-04-08,TRX_330682,Home & Garden,4.41,1
2023-04-08,TRX_164926,Electronics,12.8,1
2023-04-08,TRX_235406,Electronics,27.06,1
2023-04-08,TRX_583521,Home & Garden,39.38,1
2023-04-08,TRX_755921,Toys,35.5,1
2023-04-08,TRX_858571,Electronics,30.87,1
2023-04-08,TRX_444817,Sports,19.15,1
2023-04-08,TRX_451056,Clothing,13.75,1
2023-04-08,TRX_873880,Clothing,57.06,4
2023-04-08,TRX_153859,Clothing,16.88,1
2023-04-08,TRX_278769,Clothing,47.78,2
2023-04-08,TRX_322683,Electronics,5.75,1
2023-04-08,TRX_305463,Electronics,7.99,1
2023-04-08,TRX_812573,Toys,21.73,1
2023-04-09,TRX_364439,Sports,103.0,3
2023-04-09,TRX_976844,Clothing,88.37,3
2023-04-09,TRX_460637,Clothing,89.76,5
2023-04-09,TRX_623946,Electronics,172.03,14
2023-04-09,TRX_592242,Home & Garden,5.16,1
2023-04-09,TRX_386047,Electronics,14.62,1
2023-04-09,TRX_152521,Clothing,0.01,1
2023-04-09,TRX_425622,Home & Garden,73.85,6
2023-04-09,TRX_677847,Sports,53.62,1
2023-04-09,TRX_487377,Clothing,119.97,2
2023-04-09,TRX_782015,Home & Garden,55.35,4
2023-04-09,TRX_102859,Home & Garden,2.73,1
2023-04-09,TRX_101073,Clothing,10.99,1
2023-04-09,TRX_506201,Clothing,4.38,1
2023-04-09,TRX_272294,Electronics,0.74,1
2023-04-09,TRX_341392,Electronics,14.28,1
2023-04-09,TRX_581005,Electronics,38.94,1
2023-04-09,TRX_649915,Home & Garden,92.1,3
2023-04-09,TRX_757229,Electronics,49.01,2
2023-04-09,TRX_986832,Toys,9.19,1
2023-04-09,TRX_801078,Toys,29.49,1
2023-04-09,TRX_528800,Clothing,11.72,1
2023-04-09,TRX_677314,Clothing,40.8,2
2023-04-09,TRX_898394,Toys,41.2,1
2023-04-09,TRX_615030,Home & Garden,19.75,1
2023-04-09,TRX_388620,Toys,8.2,1
2023-04-09,TRX_271394,Home & Garden,56.84,1
2023-04-10,TRX_151566,Electronics,5.99,1
2023-04-10,TRX_254787,Electronics,21.96,1
2023-04-10,TRX_853191,Sports,16.31,1
2023-04-10,TRX_509077,Toys,14.14,1
2023-04-10,TRX_959680,Electronics,5.33,1
2023-04-10,TRX_942458,Electronics,3.77,1
2023-04-10,TRX_368857,Electronics,14.39,1
2023-04-10,TRX_495662,Sports,5.56,1
2023-04-10,TRX_624694,Home & Garden,23.26,1
2023-04-10,TRX_731431,Sports,34.47,2
2023-04-10,TRX_754738,Electronics,8.4,1
2023-04-10,TRX_334779,Electronics,13.88,1
2023-04-10,TRX_481794,Electronics,3.88,1
2023-04-10,TRX_164209,Home & Garden,15.01,1
2023-04-10,TRX_355531,Clothing,6.01,1
2023-04-10,TRX_306200,Clothing,10.43,1
2023-04-10,TRX_955594,Electronics,23.83,1
2023-04-10,TRX_389192,Home & Garden,10.96,1
2023-04-10,TRX_756252,Clothing,5.32,1
2023-04-10,TRX_252883,Home & Garden,15.79,1
2023-04-10,TRX_768654,Toys,18.05,1
2023-04-10,TRX_441849,Clothing,24.21,1
2023-04-10,TRX_331101,Electronics,16.82,1
2023-04-10,TRX_845417,Toys,65.67,1
2023-04-10,TRX_373372,Clothing,0.23,1
2023-04-10,TRX_640007,Home & Garden,15.62,1
2023-04-10,TRX_585087,Clothing,1.43,1
2023-04-10,TRX_135739,Home & Garden,32.06,1
2023-04-10,TRX_864388,Clothing,1.02,1
2023-04-10,TRX_928539,Electronics,107.7,9
2023-04-10,TRX_815383,Electronics,23.78,1
2023-04-10,TRX_645627,Electronics,72.52,1
2023-04-10,TRX_567344,Clothing,28.34,1
2023-04-10,TRX_226706,Sports,4.11,1
2023-04-10,TRX_990031,Electronics,3.08,1
2023-04-10,TRX_402386,Home & Garden,4.03,1
2023-04-10,TRX_106583,Clothing,4.07,1
2023-04-10,TRX_667905,Clothing,10.98,1
2023-04-10,TRX_561912,Home & Garden,11.65,1
2023-04-10,TRX_742719,Home & Garden,28.62,1
2023-04-10,TRX_131706,Electronics,5.16,1
2023-04-10,TRX_642415,Clothing,4.17,1
2023-04-10,TRX_964608,Sports,5.76,1
2023-04-10,TRX_941712,Home & Garden,0.81,1
2023-04-10,TRX_168350,Toys,1.12,1
2023-04-10,TRX_540461,Electronics,5.53,1
2023-04-10,TRX_288187,Clothing,20.65,1
2023-04-10,TRX_619363,Toys,12.8,1
2023-04-10,TRX_592418,Electronics,3.78,1
2023-04-10,TRX_538385,Electronics,22.01,1
2023-04-10,TRX_449785,Sports,8.07,1
2023-04-10,TRX_498515,Electronics,27.69,1
2023-04-10,TRX_188081,Electronics,34.72,1
2023-04-10,TRX_421317,Electronics,24.54,1
2023-04-10,TRX_638702,Home & Garden,57.57,1
2023-04-10,TRX_618482,Electronics,6.93,1
2023-04-10,TRX_196839,Electronics,0.06,1
2023-04-10,TRX_863134,Toys,0.71,1
2023-04-10,TRX_835755,Sports,38.35,1
2023-04-11,TRX_215116,Sports,0.94,1
2023-04-11,TRX_225419,Clothing,21.62,1
2023-04-11,TRX_129033,Electronics,4.75,1
2023-04-11,TRX_939894,Electronics,6.45,1
2023-04-11,TRX_159459,Home & Garden,65.05,2
2023-04-11,TRX_355417,Clothing,55.92,1
2023-04-11,TRX_468177,Sports,31.94,1
2023-04-11,TRX_246164,Electronics,0.71,1
2023-04-11,TRX_383845,Toys,18.98,1
2023-04-11,TRX_373349,Toys,0.79,1
2023-04-11,TRX_728773,Home & Garden,4.74,1
2023-04-11,TRX_109621,Sports,47.06,1
2023-04-11,TRX_789629,Electronics,60.31,1
2023-04-11,TRX_728483,Electronics,48.23,2
2023-04-11,TRX_778544,Electronics,8.82,1
2023-04-11,TRX_241513,Clothing,10.06,1
2023-04-11,TRX_939465,Electronics,50.59,1
2023-04-11,TRX_169292,Electronics,16.08,1
2023-04-11,TRX_624901,Electronics,5.48,1
2023-04-11,TRX_107942,Home & Garden,34.46,1
2023-04-11,TRX_138451,Clothing,35.22,1
2023-04-11,TRX_666725,Home & Garden,14.71,1
2023-04-11,TRX_326599,Electronics,16.75,1
2023-04-11,TRX_942929,Toys,14.92,1
2023-04-11,TRX_869085,Clothing,0.58,1
2023-04-11,TRX_201047,Home & Garden,15.53,1
2023-04-11,TRX_490775,Clothing,17.8,1
2023-04-11,TRX_426372,Clothing,17.0,1
2023-04-11,TRX_780043,Electronics,12.77,1
2023-04-11,TRX_709420,Toys,16.97,1
2023-04-11,TRX_117698,Electronics,10.12,1
2023-04-11,TRX_580238,Clothing,28.98,1
2023-04-11,TRX_216846,Electronics,9.74,1
2023-04-11,TRX_643475,Home & Garden,61.97,1
2023-04-11,TRX_655389,Toys,8.78,1
2023-04-11,TRX_616926,Home & Garden,0.24,1
2023-04-11,TRX_238912,Electronics,25.42,2
2023-04-11,TRX_539211,Clothing,0.03,1
2023-04-11,TRX_958224,Toys,41.69,1
2023-04-11,TRX_764737,Home & Garden,9.04,1
2023-04-11,TRX_585876,Toys,47.42,3
2023-04-11,TRX_812390,Home & Garden,32.95,1
2023-04-11,TRX_774726,Clothing,2.59,1
2023-04-11,TRX_520775,Toys,4.11,1
2023-04-11,TRX_220761,Home & Garden,21.72,1
2023-04-12,TRX_330559,Electronics,9.1,1
2023-04-12,TRX_197485,Electronics,5.57,1
2023-04-12,TRX_762297,Sports,6.11,1
2023-04-12,TRX_155261,Clothing,35.47,1
2023-04-12,TRX_894446,Electronics,28.7,1
2023-04-12,TRX_577760,Sports,64.98,1
2023-04-12,TRX_725891,Clothing,10.47,1
2023-04-12,TRX_107756,Home & Garden,9.06,1
2023-04-12,TRX_934239,Electronics,2.9,1
2023-04-12,TRX_346322,Home & Garden,16.37,1
2023-04-12,TRX_215646,Electronics,4.2,1
2023-04-12,TRX_587668,Home & Garden,11.54,1
2023-04-12,TRX_960737,Sports,67.45,1
2023-04-12,TRX_251490,Clothing,55.53,2
2023-04-12,TRX_906322,Electronics,3.14,1
2023-04-12,TRX_545008,Clothing,9.46,1
2023-04-12,TRX_725531,Clothing,43.66,1
